,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,sqft_above,yr_built,zipcode,sqft_living15,sqft_lot15,city,bathrooms_per_bedroom
14564,13.399995114002609,4,1.5,1960,4500,1.5,AVERAGE,Average,7,1960,1922,98117,1960,4500,Seattle,0.375
14565,14.100689500197937,4,3.0,3370,7920,1.0,GOOD,Average,10,1860,1988,98117,2730,7380,Seattle,0.75
14566,13.226723392728571,2,1.0,1550,4600,1.0,NONE,Good,7,1050,1941,98117,1550,4600,Seattle,0.5
14567,13.279367126213993,3,1.5,1810,3880,1.5,NONE,Good,8,1310,1929,98117,1400,3880,Seattle,0.5
14568,13.471610805514265,4,1.75,2170,4600,1.0,NONE,Average,7,1270,1950,98117,1750,4000,Seattle,0.4375
14569,13.112313041550827,2,2.0,1540,7110,1.0,NONE,Average,7,960,1949,98117,1860,7065,Seattle,1.0
14570,13.480736877978643,3,2.25,2410,9668,1.0,FAIR,Good,8,1540,1965,98117,2510,5250,Seattle,0.75
14571,12.983101310070822,3,1.0,1180,4219,1.0,NONE,Average,7,1060,1939,98117,1630,4219,Seattle,0.3333333333333333
14572,13.393916067926225,4,1.75,1440,4300,1.5,NONE,Good,8,1290,1929,98117,1640,5000,Seattle,0.4375
14573,13.122363377404328,3,1.0,1220,3400,1.0,NONE,Average,7,1060,1927,98117,1350,3750,Seattle,0.3333333333333333
14574,13.304601597392535,3,3.25,1830,1804,3.0,NONE,Average,8,1830,2014,98117,1830,1804,Seattle,1.0833333333333333
14575,13.835313185260453,6,2.25,2550,5000,2.0,NONE,Good,7,2550,1907,98117,1480,5000,Seattle,0.375
14576,12.834681304952548,3,2.5,1330,816,3.0,NONE,Average,8,1330,2004,98117,1330,1113,Seattle,0.8333333333333334
14577,13.101956567626667,3,1.0,1680,8910,1.0,NONE,Good,7,1680,1940,98117,1620,7182,Seattle,0.3333333333333333
14578,13.060487973686241,3,1.0,1400,4914,1.5,NONE,Average,7,1400,1929,98117,1400,3744,Seattle,0.3333333333333333
14579,13.670484785914017,6,2.75,3500,5150,2.0,NONE,Very Good,8,2430,1909,98117,1430,3860,Seattle,0.4583333333333333
14580,13.864300722133706,3,2.25,2930,7005,3.0,AVERAGE,Average,9,2670,1999,98117,2450,6460,Seattle,0.75
14581,13.005829561148378,2,1.0,840,3840,1.0,NONE,Good,7,840,1926,98117,1310,3840,Seattle,0.5
14582,13.102160670086809,4,2.25,2020,4960,2.0,NONE,Average,7,1710,1938,98117,1590,4550,Seattle,0.5625
14583,13.329377546788654,2,1.5,1210,5000,1.5,NONE,Very Good,6,1210,1907,98117,1570,5000,Seattle,0.75
14584,13.132313708257497,2,1.0,1020,5000,1.0,NONE,Good,7,1020,1916,98117,1480,5000,Seattle,0.5
14585,13.038981768465277,2,1.5,1790,3760,1.5,NONE,Good,8,1280,1928,98117,1540,5080,Seattle,0.75
14586,13.422467969854667,3,1.5,1460,6480,1.0,AVERAGE,Good,7,980,1940,98117,2180,6912,Seattle,0.5
14587,13.361695188915062,4,1.75,1640,4240,1.0,NONE,Very Good,7,920,1921,98117,1300,4240,Seattle,0.4375
14588,13.482831119581757,3,1.0,1150,5000,1.0,NONE,Average,8,1150,1959,98117,1160,5000,Seattle,0.3333333333333333
14589,13.710150042306449,3,2.5,2260,9577,2.0,NONE,Average,8,1700,1925,98117,1740,10240,Seattle,0.8333333333333334
14590,13.38472764187182,4,2.75,1910,16532,1.0,NONE,Good,7,1420,1940,98117,2300,8250,Seattle,0.6875
14591,14.130321297804308,2,2.25,2460,16940,1.5,EXCELLENT,Good,9,1930,1936,98117,2260,6851,Seattle,1.125
14592,12.92391243868049,4,2.0,1900,5100,1.0,NONE,Average,6,950,1914,98117,1230,5100,Seattle,0.5
14593,13.36138027787483,5,2.75,2620,5500,1.5,NONE,Average,7,1710,1911,98117,1790,5500,Seattle,0.55
14594,12.876462838967504,2,1.0,890,5423,1.0,NONE,Average,6,890,1946,98117,1690,5993,Seattle,0.5
14595,13.17628321939376,2,2.25,1330,806,3.0,NONE,Average,8,1330,2009,98117,1320,1389,Seattle,1.125
14596,13.482831119581757,3,1.5,1310,3880,1.0,NONE,Average,7,1090,1956,98117,1570,3880,Seattle,0.5
14597,13.16158409055761,2,1.0,1120,6141,1.0,NONE,Average,7,900,1946,98117,1500,7529,Seattle,0.5
14598,13.255144488638146,4,1.0,1350,4000,1.5,NONE,Average,8,1350,1930,98117,1520,4000,Seattle,0.25
14599,13.710150042306449,4,2.75,3950,10214,1.0,GOOD,Average,10,2050,1955,98117,3130,8608,Seattle,0.6875
14600,12.994416363073707,2,1.75,1210,3000,1.0,NONE,Very Good,7,910,1906,98117,1260,3000,Seattle,0.875
14601,13.217673557208654,3,2.0,1390,2688,1.5,NONE,Very Good,7,1390,1915,98117,1440,2900,Seattle,0.6666666666666666
14602,12.894207284266574,4,1.0,1420,6458,1.0,NONE,Good,7,1420,1953,98117,1670,6350,Seattle,0.25
14603,13.017002861746503,4,1.75,2160,4333,1.0,NONE,Good,8,1260,1942,98117,1670,4426,Seattle,0.4375
14604,13.253391639810733,3,1.0,1700,4750,1.5,NONE,Good,6,1200,1909,98117,1550,4750,Seattle,0.3333333333333333
14605,13.620711479659207,5,1.75,2640,7722,1.5,NONE,Good,7,1650,1915,98117,1750,4000,Seattle,0.35
14606,13.343905647351566,3,1.75,1510,5200,1.0,NONE,Good,7,860,1922,98117,1650,4160,Seattle,0.5833333333333334
14607,13.373903113634826,3,2.5,1770,3744,1.5,NONE,Average,7,1270,1929,98117,1400,4680,Seattle,0.8333333333333334
14608,13.262125319779487,4,2.0,1650,5000,1.0,NONE,Average,7,1650,1955,98117,1690,2276,Seattle,0.5
14609,13.610943392223,4,2.75,2620,4743,1.0,AVERAGE,Good,8,1310,1949,98117,1900,4764,Seattle,0.6875
14610,13.180632285528304,3,1.75,1550,3680,1.0,NONE,Average,7,1050,1927,98117,1560,4000,Seattle,0.5833333333333334
14611,12.837211434806173,3,1.75,1480,7560,1.0,NONE,Average,6,1100,1920,98117,1510,7250,Seattle,0.5833333333333334
14612,13.005829561148378,3,1.0,1260,8910,1.0,NONE,Good,7,1260,1949,98117,1560,8910,Seattle,0.3333333333333333
14613,12.487485104968359,2,1.0,910,4600,1.0,NONE,Average,5,910,1917,98117,1020,4600,Seattle,0.5
14614,13.423948355025102,3,2.5,2240,3825,2.0,NONE,Average,7,2240,1995,98117,1460,5100,Seattle,0.8333333333333334
14615,12.873902018105829,2,1.0,860,5160,1.0,NONE,Good,7,860,1909,98117,1090,5356,Seattle,0.5
14616,12.959844447906553,2,1.0,790,5024,1.0,NONE,Good,7,790,1941,98117,1330,5024,Seattle,0.5
14617,13.262125319779487,2,1.0,1230,2726,1.5,NONE,Average,7,880,1920,98117,1710,3750,Seattle,0.5
14618,13.217673557208654,3,1.0,1630,6009,1.0,GOOD,Good,8,1630,1954,98117,2120,6009,Seattle,0.3333333333333333
14619,12.936033799212835,1,1.0,700,2550,1.0,NONE,Average,6,700,1954,98117,1330,4110,Seattle,1.0
14620,13.347105650082236,3,1.0,1040,4240,1.0,NONE,Good,7,860,1924,98117,1170,4240,Seattle,0.3333333333333333
14621,13.102160670086809,3,3.0,1730,2940,3.0,NONE,Average,7,1730,1985,98117,1690,4410,Seattle,1.0
14622,13.36138027787483,3,1.75,1480,6985,1.5,NONE,Good,7,1200,1926,98117,1480,5588,Seattle,0.5833333333333334
14623,12.93181285535698,3,0.75,1110,3960,1.0,NONE,Average,7,1110,1951,98117,1610,5530,Seattle,0.25
14624,12.80765263256463,2,1.0,770,5680,1.0,NONE,Good,6,770,1929,98117,1170,5514,Seattle,0.5
14625,13.228523573232719,3,1.0,1800,4005,1.5,NONE,Good,7,1160,1929,98117,1240,4005,Seattle,0.3333333333333333
14626,12.904207367601158,2,1.0,710,5100,1.0,NONE,Very Good,7,710,1905,98117,1530,5100,Seattle,0.5
14627,13.142166004700508,3,3.0,1320,1012,3.0,NONE,Average,8,1320,2009,98117,1320,1536,Seattle,1.0
14628,13.16158409055761,2,1.0,950,3880,1.0,NONE,Good,6,950,1919,98117,1660,3880,Seattle,0.5
14629,13.764217263576723,6,1.0,2330,5000,1.5,NONE,Good,7,2330,1920,98117,1570,5000,Seattle,0.16666666666666666
14630,13.347105650082236,4,2.5,2570,7221,1.0,NONE,Good,8,1570,1958,98117,2440,7274,Seattle,0.625
14631,13.370784735902808,3,1.75,1620,3975,1.0,NONE,Very Good,7,940,1926,98117,1320,3922,Seattle,0.5833333333333334
14632,12.765688433465597,3,1.0,1680,8010,1.0,NONE,Average,7,840,1951,98117,1890,8778,Seattle,0.3333333333333333
14633,13.410545324897761,3,1.75,1770,3880,1.0,NONE,Average,8,1300,1963,98117,1430,3880,Seattle,0.5833333333333334
14634,13.321214236149494,4,1.0,1390,3708,1.5,NONE,Good,7,1390,1926,98117,1430,3708,Seattle,0.25
14635,12.936033799212835,3,2.5,1060,1536,2.0,NONE,Average,8,1060,2000,98117,1220,1316,Seattle,0.8333333333333334
14636,13.208541073645382,3,2.5,1530,3210,1.5,NONE,Very Good,7,1010,1928,98117,1330,4410,Seattle,0.8333333333333334
14637,13.36130153461718,3,3.0,2180,2650,1.5,NONE,Very Good,8,1410,1930,98117,1570,4820,Seattle,1.0
14638,13.028052697933088,2,1.0,830,4000,1.0,NONE,Good,6,830,1947,98117,1420,4000,Seattle,0.5
14639,13.075271769870477,3,1.0,960,3600,1.0,NONE,Good,7,960,1906,98117,1580,5000,Seattle,0.3333333333333333
14640,13.279367126213993,3,1.5,1670,5000,1.5,NONE,Good,7,1670,1912,98117,1750,5000,Seattle,0.5
14641,13.203021280421783,4,2.5,2020,3440,1.5,NONE,Good,7,1480,1928,98117,1520,5080,Seattle,0.625
14642,13.291261913866142,3,1.75,1560,7424,1.0,NONE,Very Good,8,1560,1940,98117,1370,7424,Seattle,0.5833333333333334
14643,13.071070083016778,3,1.75,1520,8100,1.0,NONE,Very Good,6,760,1945,98117,1040,8100,Seattle,0.5833333333333334
14644,13.053977464537864,3,1.0,1360,3880,1.0,NONE,Average,7,1060,1963,98117,1110,3880,Seattle,0.3333333333333333
14645,12.959844447906553,2,1.0,1040,4040,1.0,NONE,Average,7,940,1928,98117,1420,4040,Seattle,0.5
14646,13.347105650082236,3,1.75,2430,5000,2.0,NONE,Good,7,1760,1945,98117,1320,4062,Seattle,0.5833333333333334
14647,13.340695371721317,4,1.75,2680,6120,1.0,NONE,Very Good,8,1340,1959,98117,2320,6840,Seattle,0.4375
14648,13.1911615632746,3,1.0,1610,5100,1.5,NONE,Very Good,7,1010,1901,98117,1270,5100,Seattle,0.3333333333333333
14649,13.506264307596652,4,2.25,2530,5000,1.5,NONE,Good,7,1690,1925,98117,1530,5000,Seattle,0.5625
14650,12.524526376648708,2,1.0,910,4191,1.0,NONE,Average,6,910,1910,98117,1480,6050,Seattle,0.5
14651,13.017002861746503,2,1.0,1030,4365,1.0,NONE,Average,7,1030,1942,98117,1420,4268,Seattle,0.5
14652,13.9108207377686,4,3.5,2760,5040,2.0,AVERAGE,Average,9,2760,1955,98117,2370,5760,Seattle,0.875
14653,13.475833190394113,3,2.0,1700,5100,1.5,NONE,Good,7,1500,1924,98117,1700,5100,Seattle,0.6666666666666666
14654,13.038981768465277,2,2.0,1080,5000,1.0,NONE,Very Good,6,1080,1923,98117,1530,5000,Seattle,1.0
14655,13.215871935262026,2,1.75,1560,4141,1.0,NONE,Good,7,880,1942,98117,1210,4141,Seattle,0.875
14656,13.337474757021274,3,1.75,2040,4005,1.5,NONE,Good,8,1740,1930,98117,1380,4005,Seattle,0.5833333333333334
14657,12.721885810807203,1,1.0,720,5100,1.0,NONE,Average,6,720,1907,98117,1320,5100,Seattle,1.0
14658,13.541073712262515,3,2.0,1810,4500,1.0,NONE,Good,7,980,1906,98117,1800,4500,Seattle,0.6666666666666666
14659,13.81451005763069,5,3.5,2810,2700,2.0,NONE,Very Good,9,1900,1910,98117,1510,3800,Seattle,0.7
14660,13.049792684569493,3,1.0,800,3060,1.5,NONE,Good,6,800,1903,98117,1180,3060,Seattle,0.3333333333333333
14661,13.296316684527767,4,1.75,2000,5100,1.0,NONE,Good,7,1130,1949,98117,1540,5100,Seattle,0.4375
14662,13.437174117244362,4,2.75,1660,5150,1.5,NONE,Very Good,7,1280,1928,98117,1490,4017,Seattle,0.6875
14663,13.230320518909421,2,1.5,1450,3840,1.0,NONE,Average,7,950,1947,98117,1450,3840,Seattle,0.75
14664,13.17115354157376,3,1.5,1940,5625,1.0,NONE,Good,7,1440,1941,98117,1460,5500,Seattle,0.5
14665,13.652991628466498,6,3.5,2820,5400,1.0,NONE,Average,8,1620,1958,98117,1560,2276,Seattle,0.5833333333333334
14666,13.08455766266843,3,2.0,1410,4800,1.0,NONE,Average,7,1410,1940,98117,1190,3840,Seattle,0.6666666666666666
14667,13.17020070681849,3,1.5,1580,3172,1.0,NONE,Good,8,900,1946,98117,1580,5000,Seattle,0.5
14668,13.180632285528304,4,2.5,2000,4700,1.5,NONE,Good,7,1220,1944,98117,1560,4700,Seattle,0.625
14669,13.224919965729422,3,2.0,1760,4046,1.0,NONE,Average,7,960,1931,98117,1500,4046,Seattle,0.6666666666666666
14670,13.021437458814368,3,1.5,1250,4000,1.0,NONE,Average,7,1250,1955,98117,1030,4000,Seattle,0.5
14671,13.670484785914017,4,2.5,2520,4950,2.0,NONE,Average,8,2520,1906,98117,1810,3500,Seattle,0.625
14672,13.473020249017498,3,1.75,2430,11448,1.0,FAIR,Very Good,7,1620,1949,98117,2140,8144,Seattle,0.5833333333333334
14673,13.804449610604848,5,3.5,3280,4000,2.0,NONE,Average,9,2440,2003,98117,1980,4000,Seattle,0.7
14674,13.228433641131396,2,1.0,1220,5040,1.0,NONE,Average,7,1220,1961,98117,1420,5040,Seattle,0.5
14675,13.120361374733656,3,1.75,1840,5000,1.0,NONE,Good,7,920,1910,98117,1220,5000,Seattle,0.5833333333333334
14676,13.444446876573442,4,2.0,1760,7800,1.0,NONE,Average,8,1760,1954,98117,1950,7800,Seattle,0.5
14677,13.176851562688398,2,1.0,1260,5100,1.5,NONE,Good,7,1120,1925,98117,1260,5100,Seattle,0.5
14678,13.062613372998555,2,1.0,840,5100,1.0,NONE,Good,7,840,1949,98117,1550,5100,Seattle,0.5
14679,13.208541073645382,2,2.0,1430,3880,1.0,NONE,Good,7,1430,1949,98117,1430,3880,Seattle,1.0
14680,13.480037821676145,3,1.75,1650,7276,1.5,EXCELLENT,Good,7,1150,1928,98117,2300,8088,Seattle,0.5833333333333334
14681,12.8802918162046,3,3.25,1600,1289,3.0,NONE,Average,8,1600,1998,98117,1600,1376,Seattle,1.0833333333333333
14682,13.221303325259232,3,1.0,1120,2300,1.0,NONE,Good,7,820,1912,98117,1430,5100,Seattle,0.3333333333333333
14683,13.454468951158033,4,2.75,2450,5376,1.5,NONE,Good,7,1550,1920,98117,1920,5264,Seattle,0.6875
14684,13.060487973686241,2,1.75,1520,4220,1.0,NONE,Good,7,840,1910,98117,1120,5700,Seattle,0.875
14685,13.623138665316818,4,3.0,2910,8027,1.0,NONE,Very Good,8,1800,1970,98117,2390,7660,Seattle,0.75
14686,12.528156144699286,1,0.75,370,1801,1.0,NONE,Very Good,5,370,1923,98117,1340,5000,Seattle,0.75
14687,13.38472764187182,3,2.5,2350,3750,2.0,NONE,Average,7,1740,2003,98117,1590,4700,Seattle,0.8333333333333334
14688,12.89921982609012,2,1.0,980,2130,1.0,NONE,Good,6,860,1918,98117,980,2800,Seattle,0.5
14689,13.492546671367853,2,1.0,1560,5000,1.5,FAIR,Good,7,1560,1942,98117,2620,5400,Seattle,0.5
14690,13.496901814831999,7,3.75,2310,5000,2.0,NONE,Average,8,2310,1984,98117,1360,1552,Seattle,0.5357142857142857
14691,13.159659162148026,3,1.75,2000,5680,1.0,NONE,Good,7,1080,1903,98117,1230,4535,Seattle,0.5833333333333334
14692,12.834681304952548,3,1.0,1200,5404,1.0,NONE,Average,6,1200,1937,98117,1200,5987,Seattle,0.3333333333333333
14693,13.142656080672092,3,1.75,1400,4000,1.0,NONE,Average,7,870,1951,98117,1400,4000,Seattle,0.5833333333333334
14694,13.388719663141357,4,2.5,2220,5900,2.0,NONE,Average,8,2220,2014,98117,1620,5900,Seattle,0.625
14695,13.184398768323781,3,1.0,1110,4800,1.5,NONE,Average,7,1110,1946,98117,1510,4320,Seattle,0.3333333333333333
14696,13.527828485512494,3,1.75,2610,5544,1.5,NONE,Average,8,1680,1934,98117,1330,5074,Seattle,0.5833333333333334
14697,14.01436141670944,4,2.0,3090,8125,2.5,NONE,Very Good,8,3090,1918,98117,1560,6250,Seattle,0.5
14698,12.821258284620408,2,1.0,860,5040,1.0,NONE,Average,7,860,1956,98117,1570,5040,Seattle,0.5
14699,13.049792684569493,3,1.0,1580,3774,1.5,NONE,Average,6,1580,1900,98117,1580,3860,Seattle,0.3333333333333333
14700,13.77468856344402,4,2.25,2410,4560,2.0,AVERAGE,Very Good,9,1800,1929,98117,2150,5100,Seattle,0.5625
14701,13.328248454319036,2,2.25,2210,5500,1.0,NONE,Good,8,1410,1968,98117,2140,6600,Seattle,1.125
14702,13.37855478276474,4,2.5,2310,4079,2.0,NONE,Average,8,2310,2008,98117,1220,4800,Seattle,0.625
14703,13.87377946608825,4,2.75,4510,5000,2.5,AVERAGE,Average,8,3270,1941,98117,2010,5000,Seattle,0.6875
14704,13.016891744462095,3,1.75,1470,7590,1.0,NONE,Average,7,1470,1988,98117,1700,5080,Seattle,0.5833333333333334
14705,12.813117127036707,2,1.0,700,2334,1.0,NONE,Average,7,700,1945,98117,2300,5000,Seattle,0.5
14706,13.517778149658993,2,3.0,2020,5000,1.0,NONE,Average,8,1350,1952,98117,1160,1118,Seattle,1.5
14707,13.62918700385102,4,3.75,3610,7904,3.0,NONE,Average,11,3290,1994,98117,2460,7300,Seattle,0.9375
14708,13.206704525838079,3,2.5,1460,1613,2.0,NONE,Average,8,1180,2007,98117,1460,1403,Seattle,0.8333333333333334
14709,13.42984807715229,4,1.0,1660,6075,1.5,NONE,Very Good,7,1660,1915,98117,1810,5400,Seattle,0.25
14710,13.36138027787483,3,1.75,1530,5000,1.0,AVERAGE,Average,7,1020,1948,98117,1530,5000,Seattle,0.5833333333333334
14711,12.889169490236618,4,1.0,1040,4420,1.5,NONE,Average,6,1040,1944,98117,1310,4920,Seattle,0.25
14712,13.556739829006913,4,2.5,2110,3750,2.0,NONE,Average,8,2110,2000,98117,1700,5000,Seattle,0.625
14713,13.545013310266594,4,1.75,1850,4388,2.0,NONE,Very Good,8,1850,1941,98117,1410,4107,Seattle,0.4375
14714,13.989463865087712,7,3.5,3890,8342,2.0,EXCELLENT,Average,9,2840,1968,98117,2870,8342,Seattle,0.5
14715,13.208541073645382,3,1.75,1400,4000,1.5,NONE,Good,7,1400,1925,98117,1050,4330,Seattle,0.5833333333333334
14716,13.032438669876342,3,1.0,1170,3348,1.5,NONE,Good,7,1170,1924,98117,1590,4219,Seattle,0.3333333333333333
14717,13.279367126213993,2,1.0,1770,8640,1.5,NONE,Average,6,1520,1949,98117,1060,4804,Seattle,0.5
14718,13.31710745419684,3,1.5,1800,4700,1.0,NONE,Average,7,1200,1941,98117,1580,4700,Seattle,0.5
14719,13.132313708257497,2,1.0,1250,5040,1.0,NONE,Average,7,950,1920,98117,1290,5040,Seattle,0.5
14720,14.077874822431765,4,2.5,3110,11857,2.0,EXCELLENT,Average,11,2040,1990,98117,3110,11570,Seattle,0.625
14721,12.71589776896258,2,1.0,720,6686,1.0,NONE,Average,6,720,1942,98117,1200,6686,Seattle,0.5
14722,13.038981768465277,2,1.0,850,4650,1.0,NONE,Average,7,850,1975,98117,980,4700,Seattle,0.5
14723,13.24634935718532,4,1.75,2440,5000,1.0,NONE,Average,8,1340,1954,98117,2170,5000,Seattle,0.4375
14724,11.736069016284437,3,1.0,1230,4800,1.5,NONE,Poor,6,1230,1916,98117,1230,4800,Seattle,0.3333333333333333
14725,13.16158409055761,2,1.5,1840,3825,1.0,NONE,Average,8,1040,1928,98117,1290,5100,Seattle,0.75
14726,12.936033799212835,2,1.0,1460,4200,1.0,NONE,Good,6,880,1914,98117,1540,4200,Seattle,0.5
14727,12.921470435024938,2,1.75,1480,4000,1.0,NONE,Good,6,740,1925,98117,1060,4000,Seattle,0.875
14728,13.058358047428417,3,1.75,1680,2400,1.5,NONE,Average,7,1170,1929,98117,1080,4560,Seattle,0.5833333333333334
14729,13.018113356030529,2,1.0,1330,3698,1.0,NONE,Average,7,1330,1952,98117,1900,5000,Seattle,0.5
14730,13.507625778194974,4,2.5,2470,2550,3.0,NONE,Average,8,2470,2004,98117,1270,3060,Seattle,0.625
14731,13.270783382522602,3,1.75,1970,5100,1.0,NONE,Average,7,1130,1908,98117,1250,4080,Seattle,0.5833333333333334
14732,13.270783382522602,7,2.75,2310,2400,1.5,NONE,Average,6,2310,1915,98117,1340,3825,Seattle,0.39285714285714285
14733,12.577636201962656,1,1.0,550,5700,1.0,NONE,Fair,6,550,1916,98117,1100,4560,Seattle,1.0
14734,12.9384405392434,2,1.0,880,6650,1.0,NONE,Very Good,6,880,1918,98117,1250,6650,Seattle,0.5
14735,13.480037821676145,4,2.5,1860,3840,1.5,NONE,Average,7,1170,1928,98117,1400,3840,Seattle,0.625
14736,13.377780489268835,2,1.0,1890,5202,1.5,NONE,Good,7,1890,1909,98117,1670,5100,Seattle,0.5
14737,13.253391639810733,3,2.0,1270,3090,2.0,NONE,Very Good,7,1270,1911,98117,1440,3090,Seattle,0.6666666666666666
14738,12.887526727499074,2,1.0,1060,5754,1.0,NONE,Good,6,1060,1917,98117,1460,7200,Seattle,0.5
14739,12.765688433465597,2,1.0,800,5040,1.0,NONE,Average,6,800,1960,98117,1020,5040,Seattle,0.5
14740,13.36138027787483,3,1.5,2240,5300,1.0,NONE,Very Good,7,1120,1955,98117,1740,7110,Seattle,0.5
14741,13.279367126213993,3,2.0,1670,4572,1.5,NONE,Average,8,1670,1931,98117,1480,4890,Seattle,0.6666666666666666
14742,13.64709190633931,3,2.0,2540,4750,1.5,NONE,Very Good,9,1840,1930,98117,2190,4750,Seattle,0.6666666666666666
14743,13.190022025878143,2,1.5,1940,5700,1.0,NONE,Average,7,970,1937,98117,1250,5700,Seattle,0.75
14744,13.526494262499357,3,1.0,1580,5000,1.5,NONE,Average,7,1580,1926,98117,1280,4000,Seattle,0.3333333333333333
14745,13.075271769870477,3,2.5,1350,2053,3.0,NONE,Average,8,1350,2005,98117,1350,4150,Seattle,0.8333333333333334
14746,13.304684934198283,3,1.0,1440,4300,1.5,NONE,Average,8,1440,1929,98117,1640,4500,Seattle,0.3333333333333333
14747,13.233904752137237,3,1.5,2070,5386,1.0,NONE,Good,7,1140,1948,98117,1770,5386,Seattle,0.5
14748,12.89896979483491,3,1.0,860,1664,1.5,NONE,Average,7,860,1927,98117,1540,4080,Seattle,0.3333333333333333
14749,13.784999802759252,3,2.5,2830,3750,3.0,NONE,Average,10,2830,2014,98117,1780,5100,Seattle,0.8333333333333334
14750,13.122363377404328,2,1.0,1510,4000,1.0,NONE,Average,6,930,1924,98117,1300,4000,Seattle,0.5
14751,13.270783382522602,3,1.75,1570,2600,1.5,NONE,Good,8,1570,1931,98117,1490,4000,Seattle,0.5833333333333334
14752,13.01477816672439,3,2.5,1810,1658,3.0,NONE,Average,8,1810,1998,98117,1470,1585,Seattle,0.8333333333333334
14753,13.151922179645874,3,2.5,1820,5280,1.0,NONE,Good,7,910,1949,98117,1600,4820,Seattle,0.8333333333333334
14754,12.542544882151386,1,1.0,690,1950,1.0,NONE,Average,6,690,1928,98117,1650,4864,Seattle,1.0
14755,13.710150042306449,6,3.0,2620,4350,1.0,NONE,Average,7,1760,1957,98117,1760,4300,Seattle,0.5
14756,12.936033799212835,2,1.0,760,4000,1.0,NONE,Average,7,760,1944,98117,1520,4000,Seattle,0.5
14757,13.345506928718539,4,1.0,1600,5500,1.5,NONE,Good,7,1600,1946,98117,1900,5500,Seattle,0.25
14758,13.15773052124162,3,2.5,1680,2096,2.0,NONE,Average,8,1380,2008,98117,1360,2096,Seattle,0.8333333333333334
14759,13.217491722495906,3,1.5,1380,3031,1.5,NONE,Good,7,1380,1929,98117,1440,4005,Seattle,0.5
14760,13.180820946975897,3,1.0,1540,3399,1.5,NONE,Average,7,1200,1926,98117,1500,3914,Seattle,0.3333333333333333
14761,13.208541073645382,4,2.0,1700,2350,1.0,NONE,Average,6,850,1926,98117,1600,4160,Seattle,0.5
14762,12.767115985456782,2,2.5,1290,1445,3.0,NONE,Average,8,1290,1999,98117,1470,1503,Seattle,1.25
14763,13.353475098367715,4,2.0,1610,5000,2.0,NONE,Very Good,7,1610,1946,98117,1300,4950,Seattle,0.5
14764,13.102160670086809,3,1.0,920,4800,1.0,NONE,Good,6,780,1926,98117,1370,4800,Seattle,0.3333333333333333
14765,13.102160670086809,2,1.0,1160,5000,1.0,NONE,Good,8,1160,1937,98117,1750,5000,Seattle,0.5
14766,12.84792653170257,2,1.0,1000,4800,1.0,NONE,Average,6,1000,1952,98117,1000,4800,Seattle,0.5
14767,13.081541382884074,3,1.75,1680,2552,1.0,NONE,Good,7,840,1952,98117,1220,3880,Seattle,0.5833333333333334
14768,13.204864598916073,2,1.0,1070,4700,1.0,NONE,Very Good,7,1070,1910,98117,1370,4700,Seattle,0.5
14769,13.083622549087899,2,1.0,1620,3880,1.0,NONE,Good,7,920,1924,98117,1330,3880,Seattle,0.5
14770,12.911642346088676,2,1.0,800,6016,1.0,NONE,Average,6,800,1942,98117,1470,3734,Seattle,0.5
14771,13.773646353865574,3,2.5,2830,3750,3.0,NONE,Average,10,2830,2014,98117,1780,5000,Seattle,0.8333333333333334
14772,13.67256354864434,4,3.5,2970,5000,2.0,AVERAGE,Average,9,2200,2001,98117,1470,4560,Seattle,0.875
14773,13.028052697933088,2,1.5,1090,6750,1.0,NONE,Average,7,950,1942,98117,1640,6750,Seattle,0.75
14774,13.60602333309755,3,3.0,2470,7410,2.0,NONE,Very Good,8,1860,1977,98117,2390,7800,Seattle,1.0
14775,13.45166712454693,3,3.25,3080,12100,2.0,NONE,Average,8,2080,1984,98117,2100,6581,Seattle,1.0833333333333333
14776,13.199231821660906,3,2.5,1330,2183,3.0,NONE,Average,8,1330,2014,98117,1310,5000,Seattle,0.8333333333333334
14777,13.226723392728571,4,1.75,2320,4800,1.5,NONE,Average,7,2170,1918,98117,1390,4800,Seattle,0.4375
14778,13.39239051461739,1,1.0,1660,5422,1.0,NONE,Good,7,830,1908,98117,1100,5356,Seattle,1.0
14779,12.983101310070822,2,1.0,750,2786,1.0,NONE,Very Good,7,750,1947,98117,1700,4653,Seattle,0.5
14780,13.607255619143816,4,2.5,2270,5000,2.0,NONE,Average,9,2270,2014,98117,1210,5000,Seattle,0.625
14781,12.751299696013497,2,1.0,1080,4000,1.0,NONE,Average,7,1080,1940,98117,1530,4240,Seattle,0.5
14782,13.681922020849893,2,1.0,1080,4000,1.0,NONE,Average,7,1080,1940,98117,1530,4240,Seattle,0.5
14783,13.190022025878143,4,1.75,1420,5000,1.5,NONE,Good,7,1420,1945,98117,1490,5000,Seattle,0.4375
14784,13.091904169919621,4,1.75,1260,3880,1.0,NONE,Very Good,7,860,1918,98117,1000,3880,Seattle,0.4375
14785,13.527828485512494,4,2.0,2640,5000,2.0,NONE,Average,7,2040,1949,98117,1330,5000,Seattle,0.5
14786,13.555443652545467,4,2.0,2220,3760,1.5,NONE,Good,7,1370,1929,98117,1620,3760,Seattle,0.5
14787,13.098070684835283,3,2.5,1590,2550,3.0,NONE,Average,7,1590,1985,98117,1260,5100,Seattle,0.8333333333333334
