,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,sqft_above,yr_built,sqft_living15,sqft_lot15,city
18498,669000.0,2,1.75,1950,10766,1.0,GOOD,Good,6,1160,1952,1780,11721,Seattle
18499,249000.0,3,1.0,1110,8423,1.0,NONE,Average,7,1110,1952,1140,9083,Seattle
18500,738000.0,5,3.5,2790,16952,2.0,AVERAGE,Average,10,1970,1991,2980,17281,Seattle
18501,259000.0,3,1.75,1590,7148,1.0,NONE,Average,7,1590,1952,1150,7280,Seattle
18502,530000.0,5,2.75,3230,13572,1.0,AVERAGE,Average,8,1880,1965,2910,15292,Seattle
18503,1900000.0,2,2.75,3690,32044,2.0,EXCELLENT,Average,12,3690,1989,2310,26988,Seattle
18504,431000.0,3,1.75,1630,9000,1.0,NONE,Good,7,1630,1956,1600,11120,Seattle
18505,590000.0,3,2.25,2300,12430,1.0,AVERAGE,Good,8,1580,1960,2500,12430,Seattle
18506,587500.0,4,1.75,2500,20868,1.0,AVERAGE,Average,8,1600,1956,2170,15026,Seattle
18507,200000.0,2,1.0,950,8100,1.0,NONE,Average,6,950,1955,1620,7630,Seattle
18508,350000.0,3,2.75,3070,5280,2.0,FAIR,Average,7,2360,1950,2570,18983,Seattle
18509,580000.0,6,2.5,3596,13700,1.0,NONE,Very Good,8,1798,1964,1894,10500,Seattle
18510,350000.0,3,2.75,1650,5700,2.0,NONE,Good,7,1650,1988,1320,7620,Seattle
18511,403500.0,5,2.5,3600,17300,1.0,NONE,Good,8,2410,1968,2620,30200,Seattle
18512,324950.0,3,1.5,1460,8710,1.0,NONE,Average,7,1460,1955,1400,8645,Seattle
18513,621500.0,5,2.5,2140,15950,1.0,AVERAGE,Good,8,1370,1968,2600,14273,Seattle
18514,470000.0,4,2.25,3380,9900,1.0,AVERAGE,Good,8,1690,1969,2390,9900,Seattle
18515,218450.0,2,1.0,840,7425,1.0,NONE,Good,6,840,1952,1300,11674,Seattle
18516,525000.0,3,1.75,2870,26500,1.5,FAIR,Average,8,2870,1948,2420,20500,Seattle
18517,387500.0,3,1.0,1560,14333,1.0,NONE,Good,7,1560,1953,1640,14333,Seattle
18518,215000.0,1,1.0,970,7639,1.0,NONE,Good,5,570,1920,1360,7380,Seattle
18519,410000.0,3,1.0,1470,6500,1.0,NONE,Good,7,1470,1953,1470,9300,Seattle
18520,800000.0,7,6.75,7480,41664,2.0,AVERAGE,Average,11,5080,1953,2810,33190,Seattle
18521,167000.0,3,2.0,1520,7456,1.0,NONE,Average,7,1520,1949,1740,8464,Seattle
18522,390000.0,3,1.0,1240,11108,1.0,NONE,Good,7,1240,1952,2220,16533,Seattle
18523,100000.0,2,1.0,930,7623,1.0,NONE,Fair,6,930,1942,1300,7641,Seattle
18524,530000.0,4,2.25,2410,14985,1.0,FAIR,Good,7,1950,1965,2510,15256,Seattle
18525,305000.0,4,2.0,2470,1831,2.0,NONE,Average,7,1970,2009,1310,7500,Seattle
18526,270000.0,3,1.5,1430,8960,1.0,NONE,Good,6,1430,1953,1560,10125,Seattle
18527,419000.0,3,1.75,2140,15030,1.0,NONE,Good,7,1570,1958,2170,15030,Seattle
18528,1040000.0,4,3.25,3450,11240,2.0,GOOD,Good,10,2430,1960,2412,19499,Seattle
18529,495000.0,3,2.0,2950,12196,2.0,NONE,Good,7,2310,1918,2320,19844,Seattle
18530,480000.0,4,1.75,2220,6500,2.0,GOOD,Good,8,2220,1964,2430,11600,Seattle
18531,454000.0,5,2.25,2550,9200,1.0,NONE,Good,8,1580,1975,2090,9200,Seattle
18532,259950.0,3,1.5,1240,9500,1.0,NONE,Good,7,1240,1955,1845,10125,Seattle
18533,925000.0,5,3.5,4050,13495,1.0,AVERAGE,Good,9,2230,1988,3210,13495,Seattle
18534,340000.0,4,1.75,1400,8374,1.0,NONE,Average,7,1400,1953,1420,8360,Seattle
18535,519000.0,5,2.25,2570,13054,1.0,FAIR,Average,8,1470,1950,2570,19807,Seattle
18536,540000.0,3,2.25,2100,20018,1.0,EXCELLENT,Average,8,1470,1948,2410,17196,Seattle
18537,638500.0,4,1.75,1770,12462,1.0,AVERAGE,Good,8,1770,1962,2310,14810,Seattle
18538,595000.0,3,1.75,2220,22081,1.5,NONE,Good,7,2220,1922,2010,12360,Seattle
18539,255000.0,3,2.0,1500,8775,1.0,NONE,Average,6,1390,1943,1310,8775,Seattle
18540,350000.0,3,1.75,1900,10225,1.0,NONE,Good,8,1220,1963,1850,12630,Seattle
18541,200000.0,2,1.0,1010,7200,1.0,NONE,Average,6,1010,1956,1290,9000,Seattle
18542,513000.0,4,2.5,2660,8887,1.0,NONE,Good,8,1880,1967,1910,9620,Seattle
18543,519000.0,3,2.75,2020,10744,1.0,NONE,Very Good,7,1270,1954,2020,11069,Seattle
18544,700000.0,4,2.5,3270,9650,1.0,GOOD,Good,9,2320,1971,2340,17357,Seattle
18545,455000.0,4,2.25,2450,21000,1.0,AVERAGE,Good,8,1650,1954,1820,12480,Seattle
18546,359000.0,4,1.75,1680,9244,2.0,NONE,Average,8,1680,1991,1840,9387,Seattle
18547,430000.0,2,1.75,1840,14874,1.0,AVERAGE,Average,8,1300,1952,2920,15084,Seattle
18548,755000.0,3,3.25,3450,15586,2.0,NONE,Average,11,2690,1989,3560,15046,Seattle
18549,567500.0,3,1.75,2570,14033,1.0,AVERAGE,Good,8,2570,1953,2550,16100,Seattle
18550,252750.0,4,1.0,1230,7410,1.5,NONE,Average,7,1230,1944,1020,7648,Seattle
18551,554000.0,5,2.5,3440,12900,1.0,AVERAGE,Good,8,1720,1958,2100,10751,Seattle
18552,246000.0,3,1.0,1400,7410,1.0,NONE,Average,6,1400,1944,1070,7410,Seattle
18553,647500.0,4,1.75,2060,26036,1.0,NONE,Good,8,1160,1947,2590,21891,Seattle
18554,274000.0,2,1.0,820,6200,1.0,NONE,Good,6,820,1954,1410,14000,Seattle
18555,469000.0,4,1.75,2960,11347,1.0,NONE,Good,8,1570,1946,1660,8911,Seattle
18556,452000.0,3,2.25,2600,14810,1.0,AVERAGE,Good,8,1490,1956,2450,16715,Seattle
18557,995000.0,4,3.5,2780,9550,2.0,EXCELLENT,Very Good,10,2530,1978,2724,10634,Seattle
18558,474950.0,4,1.75,2030,15400,1.0,FAIR,Average,9,1130,1975,2040,12425,Seattle
18559,215000.0,3,1.0,810,5240,1.0,NONE,Average,6,810,1942,1700,5245,Seattle
18560,249950.0,2,1.0,940,8532,1.0,NONE,Good,7,940,1959,1050,8100,Seattle
18561,410000.0,3,2.0,1740,9300,1.0,NONE,Good,7,1740,1952,1540,9638,Seattle
18562,265000.0,3,1.5,1400,6527,1.0,NONE,Average,7,1110,1957,1690,7597,Seattle
18563,365000.0,3,1.75,2080,7800,1.0,NONE,Very Good,7,1220,1955,1770,7860,Seattle
18564,575000.0,3,2.0,2500,30056,1.0,NONE,Very Good,8,1840,1954,2500,30000,Seattle
18565,320600.0,3,2.0,1220,7620,1.0,NONE,Average,6,720,1947,1640,7620,Seattle
18566,484000.0,5,2.5,3600,20001,2.0,NONE,Good,9,3600,1976,2860,21780,Seattle
18567,330000.0,3,1.5,1690,10250,1.0,NONE,Good,7,1690,1955,1990,11084,Seattle
18568,212000.0,1,1.0,620,7620,1.0,NONE,Average,6,620,1926,1160,7620,Seattle
18569,400000.0,3,1.0,1460,43000,1.0,NONE,Average,7,1460,1952,2250,20023,Seattle
18570,440000.0,3,1.75,2000,9900,1.0,AVERAGE,Good,8,1480,1957,2310,10200,Seattle
18571,246000.0,4,2.0,1400,7632,1.5,NONE,Very Good,6,1400,1930,1400,7632,Seattle
18572,332000.0,3,2.0,1510,7884,1.0,NONE,Average,6,1510,1942,1050,7620,Seattle
18573,571000.0,4,2.25,2290,9900,1.0,AVERAGE,Good,8,1550,1959,2320,9900,Seattle
18574,353750.0,4,2.0,1710,7490,2.0,NONE,Average,7,1320,1956,1880,7704,Seattle
18575,250000.0,1,1.0,1100,4373,1.0,NONE,Fair,6,820,1947,1100,7500,Seattle
18576,1120000.0,3,2.5,4530,22873,2.0,AVERAGE,Very Good,8,3220,1912,3100,18210,Seattle
18577,356000.0,4,2.0,1600,12500,1.0,NONE,Very Good,7,1600,1938,1260,8306,Seattle
18578,420000.0,2,1.0,1460,7832,1.0,NONE,Average,6,1460,1924,1460,7632,Seattle
18579,355000.0,4,1.5,2230,11536,1.0,FAIR,Good,7,1220,1954,2170,12465,Seattle
18580,765000.0,4,2.5,3140,16200,1.0,FAIR,Average,9,2570,1988,2530,13200,Seattle
18581,255000.0,3,1.5,1490,6604,1.0,NONE,Good,6,1490,1918,1330,6604,Seattle
18582,164950.0,3,1.75,1570,15330,1.0,NONE,Average,7,1080,1956,1250,13330,Seattle
18583,371000.0,3,1.75,1570,15330,1.0,NONE,Average,7,1080,1956,1250,13330,Seattle
18584,350000.0,4,2.0,2060,13400,1.0,AVERAGE,Good,8,2060,1957,1950,10370,Seattle
18585,605000.0,3,2.5,2960,18600,2.0,NONE,Average,8,2960,1979,2740,15681,Seattle
18586,985000.0,2,2.5,2720,26761,2.0,EXCELLENT,Average,7,2720,1990,1870,12396,Seattle
18587,540500.0,5,3.75,3090,7415,2.0,NONE,Average,8,3090,2014,2790,7425,Seattle
18588,433000.0,3,2.75,2000,7200,1.0,NONE,Average,7,1000,1954,1440,7200,Seattle
18589,554820.0,4,2.0,3510,12905,1.0,AVERAGE,Average,8,2210,1965,2530,16143,Seattle
18590,519500.0,3,3.0,2390,19454,1.5,NONE,Average,8,2390,2008,1540,26979,Seattle
18591,250000.0,3,1.0,1040,8000,1.0,NONE,Good,7,1040,1956,1170,9450,Seattle
18592,452500.0,3,1.75,2040,15695,1.0,NONE,Good,8,2040,1959,2280,14400,Seattle
18593,699950.0,4,3.25,3674,12793,2.0,FAIR,Average,9,3674,1987,3220,13100,Seattle
18594,445500.0,4,1.5,2210,10497,1.0,NONE,Good,8,1650,1953,1840,12697,Seattle
18595,1580000.0,3,3.0,2610,22672,1.5,EXCELLENT,Good,8,2610,1952,2810,22672,Seattle
18596,481000.0,3,2.0,2580,15653,1.5,NONE,Average,9,2580,1990,1920,9840,Seattle
18597,395000.0,5,1.75,1840,10453,1.0,AVERAGE,Average,8,1360,1948,2250,11250,Seattle
18598,450000.0,3,2.0,2320,17688,1.0,NONE,Average,8,2320,1952,1610,14482,Seattle
18599,200000.0,3,1.0,930,7590,1.0,NONE,Average,6,820,1943,1220,7590,Seattle
18600,313000.0,3,1.5,1550,7260,1.5,NONE,Fair,6,1550,1925,1190,7620,Seattle
18601,228900.0,4,1.5,1570,8775,1.0,NONE,Average,7,1570,1943,980,8775,Seattle
18602,390000.0,4,2.0,2290,9200,1.5,NONE,Average,7,2290,1920,2140,9200,Seattle
18603,252000.0,3,1.5,1150,13200,1.0,NONE,Average,7,1150,1956,1220,13066,Seattle
18604,380000.0,3,1.75,1920,8775,1.0,NONE,Average,7,1920,1953,1560,8100,Seattle
18605,425000.0,3,1.5,1570,12412,1.0,GOOD,Average,8,1570,1954,2130,12412,Seattle
18606,299999.0,4,2.0,1640,7200,1.0,NONE,Very Good,6,820,1944,1640,8200,Seattle
18607,250000.0,2,1.0,1420,21158,1.0,NONE,Average,7,1420,1953,1220,8625,Seattle
18608,530000.0,3,2.0,3080,17700,1.0,NONE,Good,8,1740,1965,2100,15100,Seattle
18609,770000.0,3,3.5,2050,21744,2.0,EXCELLENT,Good,9,1750,1930,2300,12200,Seattle
18610,573500.0,3,1.0,2200,21450,1.0,NONE,Good,9,1600,1952,1880,11250,Seattle
18611,440000.0,3,1.75,2030,17100,1.0,NONE,Good,7,2030,1953,1950,14400,Seattle
18612,338995.0,3,1.75,1320,9450,1.0,NONE,Very Good,7,1320,1943,1320,8315,Seattle
18613,887500.0,3,3.0,4230,54977,2.0,GOOD,Average,9,3780,1951,2880,27201,Seattle
18614,710000.0,3,3.25,3740,136915,2.5,NONE,Average,11,3100,1990,2400,16104,Seattle
18615,185000.0,3,1.0,1840,8100,1.0,NONE,Good,7,920,1953,1250,8100,Seattle
18616,340000.0,3,1.0,1840,8100,1.0,NONE,Good,7,920,1953,1250,8100,Seattle
18617,410000.0,4,2.0,1970,10500,1.0,NONE,Average,8,1820,1961,2090,12300,Seattle
18618,340000.0,4,1.0,1140,13440,1.0,NONE,Fair,5,1140,1944,1450,7560,Seattle
18619,226000.0,3,1.0,1520,7200,1.0,NONE,Average,7,1030,1954,1530,7201,Seattle
18620,549950.0,3,2.5,2080,8690,1.0,NONE,Average,8,1430,1974,2400,9625,Seattle
18621,685000.0,4,1.0,1550,15239,1.5,EXCELLENT,Average,6,1370,1930,1790,22047,Seattle
18622,350500.0,3,1.75,2080,5200,1.0,NONE,Average,7,1040,1974,1410,6550,Seattle
18623,450000.0,3,2.25,1940,8312,1.0,FAIR,Good,7,1220,1963,2060,9503,Seattle
18624,439000.0,3,1.0,1530,19007,1.0,NONE,Good,8,1290,1949,2090,20962,Seattle
18625,334000.0,4,1.5,1680,7620,1.0,NONE,Good,7,1180,1965,1460,7620,Seattle
18626,265000.0,5,1.5,1500,7112,1.0,NONE,Very Good,6,760,1920,1200,7112,Seattle
18627,495000.0,3,2.0,1769,9300,1.0,NONE,Good,7,1769,1955,1870,10226,Seattle
18628,570000.0,6,2.5,3370,15625,1.0,NONE,Average,8,1770,1964,2790,15681,Seattle
18629,403000.0,3,2.0,1960,13100,1.0,AVERAGE,Very Good,8,1650,1957,1960,10518,Seattle
18630,459950.0,3,1.75,1850,6869,1.0,AVERAGE,Very Good,6,1100,1919,1850,10096,Seattle
18631,760000.0,3,3.25,3320,15022,2.0,NONE,Average,10,3320,1989,3430,15018,Seattle
18632,360000.0,4,2.5,2050,9143,2.0,NONE,Average,8,2050,1992,1510,9484,Seattle
18633,315000.0,5,1.75,2320,8100,1.0,NONE,Good,7,1160,1956,1410,7271,Seattle
18634,649000.0,3,2.0,1810,17006,2.0,EXCELLENT,Average,8,1810,1913,2180,24911,Seattle
18635,397950.0,4,1.75,2120,7620,2.0,NONE,Average,8,2120,1971,1820,7620,Seattle
18636,947500.0,3,2.75,2980,27144,1.5,AVERAGE,Very Good,8,2180,1917,1890,12514,Seattle
18637,142500.0,4,0.75,1440,13300,1.0,NONE,Average,6,1440,1948,1460,11100,Seattle
18638,240000.0,4,2.0,1750,7800,1.0,NONE,Good,6,1750,1944,1270,7800,Seattle
18639,345000.0,3,1.75,1930,9000,1.0,FAIR,Good,7,1150,1951,1590,9000,Seattle
18640,279000.0,3,1.0,1110,6060,1.0,NONE,Average,6,1110,1949,1480,8100,Seattle
18641,540000.0,4,1.5,2993,19400,2.0,NONE,Good,7,2233,1921,2060,15100,Seattle
18642,320000.0,2,1.0,850,8400,1.0,NONE,Good,6,850,1941,1280,8400,Seattle
18643,244000.0,3,1.0,910,5250,1.0,NONE,Good,6,910,1971,1650,10442,Seattle
18644,327000.0,4,1.0,1900,9000,1.0,NONE,Good,7,1290,1948,1950,10800,Seattle
18645,260000.0,3,1.0,1690,13184,1.0,NONE,Good,7,1690,1959,1130,13451,Seattle
18646,805000.0,3,2.25,2860,11250,1.0,FAIR,Very Good,8,2290,1956,2030,11250,Seattle
18647,465000.0,3,2.25,2670,7500,1.0,NONE,Good,7,1640,1966,1970,9598,Seattle
18648,192000.0,2,1.0,700,10540,1.0,NONE,Average,6,700,1953,890,10540,Seattle
18649,210000.0,2,1.0,720,8040,1.0,NONE,Average,6,720,1943,2300,9500,Seattle
18650,419950.0,4,1.0,1530,7920,1.0,NONE,Average,7,1030,1955,1690,7920,Seattle
18651,375000.0,3,1.5,1190,20672,1.5,GOOD,Average,7,1190,1948,2150,16239,Seattle
18652,275000.0,3,1.5,1950,7620,1.0,NONE,Good,7,1010,1956,1850,7620,Seattle
18653,422000.0,4,2.5,2310,6650,2.0,AVERAGE,Average,8,2310,2012,1800,9819,Seattle
18654,329950.0,3,1.0,1750,7800,1.0,NONE,Good,7,1150,1956,1750,7560,Seattle
18655,292000.0,4,1.75,2130,11097,1.0,NONE,Average,7,1370,1952,1850,11097,Seattle
18656,1640000.0,3,3.5,4660,21164,2.0,EXCELLENT,Average,12,4660,1975,3140,24274,Seattle
18657,799950.0,6,2.75,3040,36721,1.0,GOOD,Good,9,1760,1958,2420,21075,Seattle
18658,230500.0,2,1.0,740,8853,1.0,NONE,Average,6,740,1943,850,8775,Seattle
18659,410000.0,4,2.0,2010,9474,2.0,NONE,Average,7,2010,1953,2140,10164,Seattle
18660,239000.0,2,1.0,710,14000,1.0,NONE,Good,6,710,1953,1500,10540,Seattle
18661,387500.0,4,1.75,2400,9900,1.0,NONE,Average,7,1250,1957,1960,9900,Seattle
18662,268950.0,3,1.0,1320,8100,1.0,NONE,Average,6,880,1943,1000,8100,Seattle
18663,571000.0,5,1.75,2280,43560,1.0,FAIR,Good,8,1380,1949,1940,17664,Seattle
18664,361810.0,3,1.75,1240,7620,1.0,NONE,Average,7,1240,1968,1150,7620,Seattle
18665,324450.0,3,2.0,1420,16000,1.0,NONE,Average,7,1420,1966,1900,12630,Seattle
18666,285000.0,3,1.0,1090,8640,1.0,NONE,Good,6,1090,1973,1260,8400,Seattle
18667,375000.0,3,1.0,1190,9486,1.0,NONE,Good,7,1190,1953,2100,10400,Seattle
18668,1310000.0,4,2.5,2680,12215,1.0,EXCELLENT,Average,9,1590,1956,2960,19964,Seattle
18669,315000.0,3,2.0,1770,9685,1.0,NONE,Average,5,1770,1948,1520,11122,Seattle
18670,300000.0,4,1.5,1460,8760,1.0,NONE,Average,7,1460,1958,1610,9375,Seattle
18671,350000.0,3,1.75,2130,7500,1.0,NONE,Good,7,1090,1956,1590,7500,Seattle
18672,262500.0,3,2.0,1130,7200,1.0,NONE,Good,6,1130,1944,1270,7500,Seattle
18673,300000.0,3,1.75,1450,7620,1.0,NONE,Good,7,1050,1955,1380,7620,Seattle
18674,187000.0,3,2.5,1730,1803,2.0,NONE,Average,7,1730,2005,1190,7980,Seattle
18675,229000.0,3,2.0,1760,9900,1.0,NONE,Good,7,1760,1943,1190,9900,Seattle
18676,685000.0,4,2.25,3133,16197,2.0,NONE,Average,9,2533,1965,3090,15588,Seattle
18677,449000.0,4,2.75,2090,14141,1.5,NONE,Good,8,1680,1941,1990,12920,Seattle
18678,431000.0,4,2.25,2170,10500,1.0,AVERAGE,Good,8,1270,1960,2080,11019,Seattle
18679,153000.0,2,1.0,710,9000,1.0,NONE,Very Good,6,710,1943,1230,9000,Seattle
18680,335000.0,3,1.75,2100,8298,1.0,NONE,Good,7,1230,1952,1700,10830,Seattle
18681,297000.0,4,1.75,1790,5341,1.0,NONE,Good,7,1050,1951,1540,6916,Seattle
18682,515000.0,4,2.5,2030,39049,1.0,NONE,Good,7,1530,1953,2400,14605,Seattle
18683,293000.0,4,1.0,1130,8308,1.5,NONE,Good,6,1130,1944,1130,8652,Seattle
18684,275000.0,3,1.0,1290,11250,1.0,NONE,Average,7,1290,1956,1410,11196,Seattle
18685,2510000.0,3,3.25,5480,57990,2.0,EXCELLENT,Average,11,5480,1991,2500,22954,Seattle
18686,211000.0,3,1.5,1350,7620,1.0,NONE,Very Good,6,1350,1941,1350,7620,Seattle
18687,410000.0,3,1.0,2710,19000,2.0,GOOD,Good,7,2710,1950,2150,19000,Seattle
18688,291750.0,3,2.25,1310,12825,1.0,NONE,Average,7,1310,1950,1600,11250,Seattle
18689,215000.0,3,1.0,960,7200,1.0,NONE,Good,6,960,1958,1060,7620,Seattle
18690,455000.0,4,3.0,2480,9238,1.0,NONE,Very Good,7,2050,1913,1820,12214,Seattle
18691,365000.0,5,2.0,2280,19000,1.5,NONE,Average,6,2280,1924,1790,11800,Seattle
18692,368000.0,3,1.75,1750,14400,1.0,NONE,Good,7,1750,1951,2030,14400,Seattle
18693,543200.0,6,2.25,2820,15600,1.5,AVERAGE,Very Good,7,1970,1940,2520,7797,Seattle
18694,332500.0,4,1.0,1670,8102,1.5,NONE,Average,6,1670,1944,1310,7906,Seattle
18695,359000.0,4,2.5,1820,11325,1.0,NONE,Average,8,1390,1976,1990,10802,Seattle
18696,568000.0,4,1.75,2790,17476,1.0,AVERAGE,Average,7,1450,1956,2790,16401,Seattle
18697,360000.0,4,2.25,2620,8100,1.0,NONE,Good,7,1550,1964,1650,8100,Seattle
18698,569000.0,4,1.75,2400,21196,1.0,NONE,Very Good,8,1590,1956,2200,19134,Seattle
18699,380000.0,3,2.5,1980,17342,2.0,EXCELLENT,Average,10,1580,1984,2060,17313,Seattle
18700,285000.0,4,1.75,1440,6720,1.0,NONE,Very Good,6,720,1954,1820,6784,Seattle
18701,290000.0,4,1.75,2090,12750,1.0,NONE,Average,8,1360,1967,2040,12300,Seattle
18702,359000.0,5,1.75,1940,6654,1.5,NONE,Good,7,1940,1953,2300,9500,Seattle
18703,390000.0,5,1.75,1940,6654,1.5,NONE,Good,7,1940,1953,2300,9500,Seattle
18704,640000.0,4,2.5,3420,21344,2.0,NONE,Average,9,3420,2002,2110,21344,Seattle
18705,129888.0,2,1.0,710,9900,1.0,NONE,Average,6,710,1943,1070,9900,Seattle
18706,235000.0,3,1.0,1590,13000,1.5,NONE,Average,6,1590,1944,1460,8400,Seattle
18707,720000.0,4,3.25,3276,10801,2.0,NONE,Average,9,3276,2008,2010,11656,Seattle
18708,449950.0,4,2.5,2420,5244,2.0,NONE,Average,9,2420,2007,1400,5250,Seattle
18709,988500.0,3,2.75,2015,16807,2.0,EXCELLENT,Average,9,2015,2007,1780,12310,Seattle
18710,320000.0,3,2.5,1820,1855,2.0,NONE,Average,8,1570,2008,1470,6900,Seattle
18711,550000.0,3,2.5,1930,6604,2.0,NONE,Average,7,1930,2014,910,6604,Seattle
18712,857326.0,3,3.5,3940,11632,2.0,NONE,Average,10,3940,2014,2015,11632,Seattle
18713,327500.0,3,2.5,1820,1866,2.0,NONE,Average,8,1570,2008,1660,6900,Seattle
18714,171800.0,4,2.0,1570,9600,1.0,NONE,Average,6,1570,1950,1880,9000,Seattle
18715,280000.0,2,1.0,850,16400,1.0,NONE,Average,6,850,1923,1100,14459,Seattle
18716,340500.0,3,2.0,2270,28025,1.0,NONE,Good,7,1920,1947,1770,14833,Seattle
18717,215000.0,2,1.0,1320,8865,1.0,NONE,Good,6,1320,1943,1190,6490,Seattle
18718,240500.0,3,1.75,1460,10584,1.0,NONE,Average,7,990,1997,1220,12012,Seattle
18719,269950.0,3,2.5,1890,4838,2.0,NONE,Average,8,1730,2002,1910,7409,Seattle
18720,249950.0,4,1.0,1330,7980,1.5,NONE,Average,6,1330,1952,1570,8588,Seattle
18721,210000.0,2,1.0,750,34133,1.0,NONE,Average,6,750,1950,1460,25792,Seattle
18722,175000.0,4,1.0,1300,6030,1.5,NONE,Average,6,1300,1947,1240,6900,Seattle
18723,282000.0,4,1.75,1660,10725,1.0,NONE,Average,7,960,1956,1340,9023,Seattle
18724,245000.0,1,0.75,380,15000,1.0,NONE,Average,5,380,1963,1170,15000,Seattle
18725,185000.0,3,1.0,1150,8100,1.0,NONE,Average,6,1150,1932,1120,8100,Seattle
18726,260000.0,3,1.0,1480,7469,1.5,NONE,Average,6,1120,1940,1460,7379,Seattle
18727,283000.0,4,1.5,1480,47045,1.0,NONE,Very Good,6,1480,1942,1530,11000,Seattle
18728,320000.0,3,1.75,2300,41900,1.0,NONE,Good,8,1310,1939,1160,8547,Seattle
18729,225000.0,3,1.5,1370,9000,1.0,NONE,Average,7,1370,1962,1400,9075,Seattle
18730,262000.0,4,2.5,1560,7800,2.0,NONE,Average,7,1560,1997,1160,7800,Seattle
18731,173000.0,2,1.0,1740,8100,1.0,NONE,Average,6,1050,1947,960,8100,Seattle
18732,170000.0,3,1.5,1370,10176,1.0,NONE,Average,6,1370,1947,1650,10176,Seattle
18733,290000.0,4,1.75,1990,18900,2.0,NONE,Good,7,1870,1929,1710,12400,Seattle
18734,300000.0,3,1.5,1500,14750,1.5,NONE,Good,6,1500,1933,1270,15100,Seattle
18735,325000.0,3,2.25,1890,9646,1.0,NONE,Average,8,1890,1966,1580,9488,Seattle
18736,231500.0,2,1.0,1200,9488,1.0,NONE,Very Good,7,1200,1941,1200,9488,Seattle
18737,340000.0,3,1.0,1710,10190,1.0,NONE,Average,6,1310,1949,1200,6251,Seattle
18738,192500.0,2,1.0,950,7692,1.0,NONE,Average,6,950,1926,1820,8221,Seattle
18739,248000.0,5,1.5,1510,9078,1.0,NONE,Good,7,1510,1959,1480,9078,Seattle
18740,82500.0,2,1.0,520,22334,1.0,NONE,Fair,5,520,1951,1572,10570,Seattle
18741,275000.0,4,1.0,1340,22500,1.5,NONE,Average,7,1340,1926,1620,10800,Seattle
18742,284000.0,4,1.75,1880,8800,1.0,NONE,Average,7,1130,1960,1340,8733,Seattle
18743,230000.0,5,1.0,1920,19040,1.0,NONE,Average,7,1160,1961,1920,11520,Seattle
18744,300000.0,3,2.5,1830,12750,2.0,NONE,Average,7,1830,1991,1610,10000,Seattle
18745,179900.0,2,1.0,680,6400,1.0,NONE,Average,6,680,1943,1240,7800,Seattle
18746,166000.0,3,1.0,1010,11675,1.0,NONE,Average,7,1010,1957,1370,10042,Seattle
18747,305000.0,3,1.5,1480,9086,1.0,NONE,Average,7,1480,1962,1540,9750,Seattle
18748,250000.0,3,1.5,2210,11111,1.5,NONE,Average,7,2210,1934,1250,8422,Seattle
18749,239950.0,5,1.0,1460,6032,2.0,NONE,Good,6,1460,1941,1060,10300,Seattle
18750,283000.0,3,1.0,1740,5247,1.0,NONE,Average,7,1270,1947,1070,5636,Seattle
18751,234500.0,3,1.75,1310,18400,1.0,NONE,Average,7,870,1954,1840,10790,Seattle
18752,265000.0,3,1.0,1400,9460,1.0,NONE,Average,7,1060,1961,1570,7700,Seattle
18753,220000.0,4,1.75,1660,11664,1.0,NONE,Average,6,1010,1952,1670,9975,Seattle
18754,275000.0,4,2.0,2030,8426,2.0,NONE,Average,7,2030,1944,1190,7007,Seattle
18755,230000.0,2,1.0,930,7550,1.0,NONE,Average,6,930,1986,1370,10176,Seattle
18756,299950.0,3,1.5,1940,8951,1.0,NONE,Average,7,1300,1958,2000,8319,Seattle
18757,308000.0,3,1.0,1640,18144,1.5,NONE,Average,6,1640,1942,1500,9065,Seattle
18758,145000.0,3,1.0,1010,5490,1.0,NONE,Average,6,1010,1954,1740,10658,Seattle
18759,189000.0,2,1.0,790,7128,1.0,NONE,Average,6,790,1944,1110,7150,Seattle
18760,226950.0,2,1.0,930,6600,1.0,NONE,Average,6,930,1957,1250,6600,Seattle
18761,325000.0,4,1.75,1950,12500,1.0,NONE,Average,7,1330,1963,1760,11520,Seattle
18762,200000.0,3,1.5,1140,8340,1.0,NONE,Average,7,1140,1960,1140,8340,Seattle
18763,122000.0,2,1.0,760,5280,1.0,NONE,Average,6,760,1946,1710,6594,Seattle
18764,205000.0,3,1.0,1130,7014,1.0,NONE,Average,7,1130,1954,1440,9350,Seattle
18765,84000.0,2,1.0,700,20130,1.0,NONE,Average,6,700,1949,1490,18630,Seattle
18766,220000.0,2,1.0,840,9000,1.0,NONE,Very Good,6,840,1951,1350,10400,Seattle
18767,210000.0,3,1.0,1520,8600,1.0,NONE,Average,6,1040,1951,1320,8600,Seattle
18768,228950.0,3,1.0,1120,6625,1.0,NONE,Average,6,1120,1942,1120,6794,Seattle
18769,135000.0,1,1.0,790,13062,1.0,NONE,Average,6,790,1942,1240,7137,Seattle
18770,198500.0,3,1.75,1520,7137,1.0,NONE,Average,5,1520,1932,1240,8602,Seattle
18771,360000.0,3,1.5,1800,22000,2.0,NONE,Average,8,1800,1931,1440,16640,Seattle
18772,235000.0,3,1.0,1310,15022,1.0,NONE,Average,7,1310,1934,1530,13154,Seattle
